FOLDER & FILE,START FRAME,END FRAME,ACTION,BOX-start: x,BOX-start: y,BOX-start: w,BOX-start: h,BOX-end: x,BOX-end: y,BOX-end: w,BOX-end: h,CAMERA ANGLE,MID frame,BOX-mid: x,BOX-mid: y,BOX-mid: w,BOX-mid: h
baseball/2857___5db9845a9d7643eda6ba4c2ee2e6dba2.mp4,28,78,Batting,0.070921,0.011788,0.68763,0.78616,0.070921,0.043234,0.91125,0.78616,Side,,,,,
baseball/290___4f3fc81466d94081b5f5e2c09d4883d8.mp4,39,66,Pitching,0.35045,0.29795,0.30189,0.38994,0.261,0.34198,0.50314,0.38994,Front,,,,,
baseball/2906___fc30dd0ebcb845d49744723eaebe463e.mp4,153,188,Batting,0.26785,0.05516,0.37751,0.71696,0.2909,0.10267,0.40329,0.71696,Side,,,,,
baseball/296___979f7b75a3d747c3911dfe613457e1c0.mp4,18,107,Pitching,0.19071,0.28072,0.65013,0.64401,0.098656,0.26454,0.77095,0.64401,Side,,,,,
baseball/296___979f7b75a3d747c3911dfe613457e1c0.mp4,404,478,Pitching,0.31728,0.24512,0.63287,0.58576,0.36331,0.33573,0.61561,0.58576,Side,,,,,
baseball/296___979f7b75a3d747c3911dfe613457e1c0.mp4,761,841,Pitching,0.24249,0.28072,0.65013,0.60518,0.21372,0.31955,0.70766,0.60518,Side,,,,,
baseball/296___979f7b75a3d747c3911dfe613457e1c0.mp4,1077,1156,Pitching,0.20797,0.27748,0.68465,0.60841,0.19646,0.30013,0.74218,0.60841,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1,21,Batting,0.041511,0.019844,0.37011,0.88009,0.080657,0.026175,0.47331,0.88009,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,167,197,Batting,0.0059236,0.032507,0.35231,0.86742,0.087774,0.051501,0.47331,0.86742,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,442,473,Batting,0.062863,0.026175,0.42349,0.8231,0.13404,0.083159,0.50178,0.8231,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,626,658,Batting,0.066422,0.019844,0.40214,0.91174,0.06998,0.013512,0.52669,0.91174,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,814,844,Batting,0.091333,0.019844,0.34164,0.91808,0.080657,0.013512,0.5089,0.91808,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1010,1027,Batting,0.055746,0.019844,0.39858,0.93074,0.12692,0.019844,0.51601,0.93074,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1190,1219,Batting,0.077098,0.013512,0.45196,0.95606,0.15183,0.013512,0.47687,0.95606,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1377,1400,Batting,0.09845,0.013512,0.40214,0.93707,0.16607,0.013512,0.42349,0.93707,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1559,1588,Batting,0.059304,0.013512,0.39858,0.88642,0.10201,0.032507,0.4911,0.88642,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1749,1767,Batting,0.10913,0.04517,0.35231,0.84843,0.19098,0.095822,0.41637,0.84843,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,1916,1943,Batting,0.10557,0.019844,0.35943,0.85476,0.16962,0.057833,0.43416,0.85476,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,2116,2129,Batting,0.084215,0.019844,0.3879,0.88642,0.11269,0.038838,0.46619,0.88642,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,2282,2306,Batting,0.087774,0.013512,0.39502,0.86109,0.13048,0.064164,0.5089,0.86109,Side,,,,,
baseball/311___5044583402e14d6fb442a78fb2a9fcf5.mp4,2478,2498,Batting,0.045069,0.038838,0.37722,0.89275,0.062863,0.070496,0.52313,0.89275,Side,,,,,
baseball/316___e2b980eebfab45e9aca6417e957bd304.mp4,33,90,Pitching,0.39402,0.071179,0.28826,0.81613,0.31217,0.15975,0.56228,0.81613,Side,,,,,
baseball/316___e2b980eebfab45e9aca6417e957bd304.mp4,497,547,Pitching,0.41181,0.064853,0.26335,0.86675,0.41893,0.14077,0.46263,0.86675,Front,,,,,
baseball/316___e2b980eebfab45e9aca6417e957bd304.mp4,917,965,Pitching,0.31573,0.058526,0.24911,0.74021,0.35843,0.1471,0.42349,0.74021,Front,,,,,
baseball/316___e2b980eebfab45e9aca6417e957bd304.mp4,1352,1407,Pitching,0.31217,0.11547,0.25623,0.74021,0.37623,0.22934,0.38434,0.74021,Front,,,,,
baseball/445___6df8a022fd7441598be19d04b34cd026.mp4,86,118,Batting,0.020606,0.0023536,0.81621,0.86792,0.048559,0.014932,0.81062,0.86792,Side,,,,,
baseball/448___32ab4b44ccd44d34abe7bb93acde8dfe.mp4,87,150,Pitching,0.1313,0.012322,0.4739,0.88523,0.25798,0.058773,0.61317,0.88523,Side,,,,,
baseball/5___10649b879e334cf9a517a0c6aeb85931.mp4,66,86,Batting,0.36722,0.011788,0.60936,0.95597,0.27218,-0.010225,0.72676,0.95597,Front,,,,,
baseball/526___b7aef82b7b3741b9ac68a2258e03fcc2.mp4,61,106,Batting,0.076511,0.13757,0.91684,0.77673,0.13242,0.16902,0.87212,0.77673,Side,,,,,
baseball/536___cfa5966dc1284625b30e3a5d95b64a16.mp4,1,48,Pitching,0.28336,0.46776,0.21244,0.13836,0.33926,0.42059,0.22921,0.13836,Side,,,,,
baseball/543___1440fa3f5c63443e8eae3affdf0a6efc.mp4,102,156,Pitching,0.44054,0.24793,0.24498,0.54975,0.44317,0.39531,0.25514,0.46091,Front,,,,,
baseball/543___1440fa3f5c63443e8eae3affdf0a6efc.mp4,402,461,Pitching,0.41644,0.27649,0.27711,0.53548,0.41848,0.44652,0.26337,0.43164,Front,,,,,
baseball/543___1440fa3f5c63443e8eae3affdf0a6efc.mp4,791,849,Pitching,0.44054,0.24793,0.26104,0.54975,0.40613,0.41726,0.3251,0.45359,Front,,,,,
baseball/617___991def2fc4174b4581caa50a32817f58.mp4,78,106,Batting,0.0038347,0.0023536,0.88889,0.86478,0.015016,0.036945,0.90566,0.86478,Side,,,,,
baseball/619___86b3305bf25b4a2798766d5da2d7f800.mp4,44,75,Pitching,0.20068,0.013348,0.56307,0.8,0.26394,0.095199,1.1894,0.8,Side,,,,,
baseball/624___d0daf1584f444e168e60b3f446e69416.mp4,88,99,Batting,0.28576,0.0033854,0.50694,0.42187,0.29965,0.0085937,0.57639,0.42187,Side,,,,,
baseball/624___d0daf1584f444e168e60b3f446e69416.mp4,159,178,Batting,0.23715,0.0033854,0.57639,0.45312,0.23021,0.013802,0.69444,0.45312,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,79,94,Batting,0.10932,0.11547,0.36299,0.75919,0.10932,0.17873,0.45196,0.75919,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,180,209,Batting,0.10932,0.10914,0.35943,0.76552,0.12,0.1471,0.4484,0.76552,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,419,437,Batting,0.10576,0.12812,0.37367,0.79715,0.12,0.16608,0.42349,0.79715,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,667,693,Batting,0.10576,0.052199,0.35587,0.71491,0.12356,0.20404,0.44128,0.71491,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,795,825,Batting,0.12356,0.096486,0.32384,0.72123,0.12356,0.17873,0.45196,0.72123,Side,,,,,
baseball/658___0578c2c69ace49e4a80847f10c9e3cfe.mp4,918,954,Batting,0.10932,0.083833,0.39146,0.79715,0.10932,0.12812,0.45907,0.79715,Side,,,,,
baseball/689___32f90c306142408e84aa97e3cee2c30e.mp4,142,195,Pitching,0.13102,0.21693,0.56481,0.375,0.18657,0.28464,0.5463,0.375,Back,,,,,
baseball/690___4e7dce4352574d388ab13c98c79f38a6.mp4,47,79,Batting,0.031787,0.030655,0.74354,0.86792,0.015016,0.055813,0.79944,0.86792,Side,,,,,
baseball/706___70cf76c3cb9f420abd890c77ed6d8a70.mp4,101,162,Batting,0.33313,0.17804,0.31317,0.69593,0.34737,0.1464,0.33452,0.69593,Side,,,,,
baseball/706___70cf76c3cb9f420abd890c77ed6d8a70.mp4,430,497,Batting,0.35804,0.20334,0.28114,0.63899,0.34025,0.19702,0.33096,0.63899,Side,,,,,
baseball/706___70cf76c3cb9f420abd890c77ed6d8a70.mp4,768,825,Batting,0.34025,0.15273,0.32028,0.72123,0.33669,0.17171,0.32384,0.72123,Side,,,,,
baseball/706___70cf76c3cb9f420abd890c77ed6d8a70.mp4,1137,1197,Batting,0.3189,0.17171,0.34875,0.61368,0.31534,0.17804,0.37367,0.61368,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,38,47,Batting,0.40825,0.242,0.14591,0.35429,0.39758,0.32424,0.17438,0.35429,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,178,203,Batting,0.2837,0.29261,0.20285,0.39225,0.2837,0.242,0.22776,0.39225,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,345,366,Batting,0.3264,0.26098,0.18861,0.34164,0.3264,0.30526,0.21708,0.34164,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,501,520,Batting,0.35487,0.33057,0.19573,0.33531,0.3442,0.31792,0.24555,0.33531,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,650,667,Batting,0.32996,0.27363,0.19573,0.34796,0.35487,0.31159,0.19573,0.34796,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,810,832,Batting,0.30861,0.32424,0.21352,0.41123,0.30149,0.32424,0.24199,0.41123,Side,,,,,
baseball/708___61e8be19d1844578864ba21b0cca1617.mp4,978,1001,Batting,0.33352,0.27996,0.21352,0.39858,0.37267,0.20404,0.23488,0.39858,Side,,,,,
baseball/737___8a7e3819b8e14472b93dd09074cd2f0f.mp4,77,97,Batting,0.38993,0.11797,0.4375,0.40104,0.32049,0.22214,0.44444,0.40104,Back,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,114,145,Batting,0.33454,0.1901,0.56383,0.51456,0.046876,0.22246,0.92629,0.51456,,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,242,267,Batting,0.21372,0.18039,0.67314,0.57929,0.098656,0.20628,0.79396,0.57929,Side,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,377,427,Batting,0.15044,0.20628,0.7767,0.55987,0.029616,0.19657,0.90903,0.55987,Side,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,548,582,Batting,0.11016,0.20305,0.82848,0.56958,0.018109,0.22894,0.92629,0.56958,Side,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,816,857,Batting,0.15619,0.070361,0.81122,0.62136,0.012356,0.16098,0.94355,0.62136,Side,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,977,1010,Batting,0.14468,0.17716,0.76519,0.55016,0.018109,0.1901,0.93779,0.55016,Side,,,,,
baseball/747___b1cae63e9aec4b12bae87dc096f6cb05.mp4,1227,1258,Batting,0.27701,0.17392,0.67314,0.55663,0.0066028,0.19334,0.90903,0.55663,Side,,,,,
baseball/837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,113,148,Batting,0.254,0.20305,0.69615,0.52751,0.029616,0.19981,0.94355,0.52751,Side,,,,,
baseball/837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,436,473,Batting,0.16194,0.18687,0.79396,0.58576,0.012356,0.23217,0.96656,0.58576,Side,,,,,
baseball/837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,759,784,Batting,0.21948,0.24188,0.73643,0.56958,0.041123,0.2257,0.91478,0.56958,Side,,,,,
baseball/837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,1110,1136,Batting,0.19071,0.26454,0.67314,0.5534,0.081396,0.21599,0.82273,0.5534,Side,,,,,
baseball/837___b2f9c379ad4e40beb1683f7e70db99f7.mp4,1447,1480,Batting,0.24249,0.18687,0.70191,0.52751,0.058383,0.1901,0.89752,0.52751,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,57,84,Batting,0.081396,0.18039,0.62711,0.44013,0.052629,0.21599,0.89177,0.44013,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,155,175,Batting,0.046876,0.13832,0.69615,0.47896,0.092903,0.17716,0.82273,0.47896,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,238,262,Batting,0.075643,0.12538,0.66163,0.50485,0.041123,0.1545,0.86875,0.50485,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,330,352,Batting,0.052629,0.15127,0.66739,0.47896,0.098656,0.19981,0.83423,0.47896,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,423,444,Batting,0.058383,0.17716,0.74793,0.48867,0.075643,0.20305,0.85149,0.48867,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,517,541,Batting,0.081396,0.17068,0.65013,0.53074,0.052629,0.16421,0.90903,0.53074,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,609,634,Batting,0.11592,0.18039,0.69615,0.49515,0.11592,0.16745,0.81122,0.49515,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,702,723,Batting,0.046876,0.15774,0.71341,0.51456,0.098656,0.17392,0.79396,0.51456,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,788,815,Batting,0.069889,0.1545,0.66739,0.52104,0.11016,0.1901,0.7767,0.52104,Side,,,,,
baseball/886___ba32351a26cd45cd8919d63c645d0d1b.mp4,886,906,Batting,0.075643,0.18363,0.73067,0.50162,0.087149,0.18039,0.76519,0.50162,Side,,,,,
baseball/899___f2ba4479e7d0477591847d267ccd0562.mp4,61,116,Pitching,0.1792,0.17392,0.52931,0.41424,0.22523,0.18687,0.75369,0.41424,Side,,,,,
baseball/899___f2ba4479e7d0477591847d267ccd0562.mp4,385,437,Pitching,0.087149,0.16098,0.59259,0.40453,0.22523,0.19657,0.75944,0.40453,Side,,,,,
baseball/899___f2ba4479e7d0477591847d267ccd0562.mp4,672,723,Pitching,0.092903,0.2257,0.53506,0.411,0.20222,0.25159,0.78245,0.411,Side,,,,,
baseball/899___f2ba4479e7d0477591847d267ccd0562.mp4,946,997,Pitching,0.12742,0.13832,0.50054,0.38188,0.16194,0.18687,0.82848,0.38188,Side,,,,,
baseball/947___d77a677f82d44a9bb851c51af3e9fb5b.mp4,319,357,Pitching,0.38057,0.1092,0.59259,0.5534,0.018109,0.18039,0.90903,0.5534,Side,,,,,
baseball/947___d77a677f82d44a9bb851c51af3e9fb5b.mp4,1084,1124,Pitching,0.48413,0.080069,0.49479,0.44984,0.0066028,0.24188,0.90327,0.44984,Side,,,,,
baseball/956___d8b04acec21a4b99ac147f1c67563ca6.mp4,99,158,Pitching,0.27235,0.19981,0.35814,0.39159,0.53988,0.27748,0.45739,0.39159,Side,,,,,
baseball/956___d8b04acec21a4b99ac147f1c67563ca6.mp4,394,441,Pitching,0.30687,0.28719,0.3754,0.41748,0.57871,0.38104,0.41855,0.41748,Side,,,,,
baseball/956___d8b04acec21a4b99ac147f1c67563ca6.mp4,673,748,Pitching,0.36296,0.25483,0.37109,0.41424,0.52262,0.30661,0.47465,0.41424,Side,,,,,
baseball/956___d8b04acec21a4b99ac147f1c67563ca6.mp4,1019,1064,Pitching,0.32844,0.23541,0.39698,0.40777,0.53125,0.31308,0.4617,0.40777,Side,,,,,
basketball/10191___7f6a820e25f941d8be20f7418ca0435e.mp4,60,80,basketball-shooting,0.3625,0.24818,0.38889,0.51562,0.3625,0.23776,0.39815,0.54167,Front,,,,,
basketball/1036___4f0814156ef8442db08a8458c046c4ff.mp4,64,80,basketball-shooting,0.52488,-0.0019578,0.24096,0.76818,0.41848,0.00024577,0.26749,0.76818,Side,,,,,
basketball/11112___ea32027910a4414a88c27ea3fb3ea495.mp4,89,122,basketball-shooting,0.13102,0.15443,0.66667,0.74479,0.056944,0.13359,0.59259,0.85938,Side,,,,,
basketball/1467___e0939f572ace4598a91962a0fb7e2991.mp4,67,82,basketball-shooting,0.2097,0.50174,0.29245,1.3249,0.17511,0.23898,0.35535,1.3249,Side,,,,,
basketball/1467___e0939f572ace4598a91962a0fb7e2991.mp4,330,339,basketball-shooting,0.18455,0.40111,0.30503,1.3864,0.11536,0.14395,0.34906,1.3864,Side,,,,,
basketball/1985___32687f9e18634df49835f5151b3fec4d.mp4,77,87,basketball-shooting,0.17767,0.49615,0.37421,1.4368,0.17452,0.06568,0.46541,1.4368,Side,,,,,
basketball/1985___32687f9e18634df49835f5151b3fec4d.mp4,334,346,basketball-shooting,0.25943,0.49056,0.2956,1.3194,0.23427,0.14395,0.43396,1.3194,Side,,,,,
basketball/202___0814b2f726ce43eba41088ac2b43d960.mp4,17,45,basketball-shooting,0.19583,0.2013,0.62037,0.78125,0.22361,0.12318,0.57407,0.78125,Front,,,,,
basketball/20807___2e653afa07e24eacb5037ea0a43b3b89.mp4,28,50,basketball-shooting,0.1191,0.36797,0.34722,0.35938,0.21632,0.36797,0.36806,0.35938,Side,,,,,
basketball/21187___fe0d88076c924ac8a9d8f4d41bcd496e.mp4,88,109,basketball-shooting,0.22361,0.28984,0.57407,0.64063,0.26991,0.24297,0.5463,0.71354,Front,,,,,
basketball/21806___5722aa6abfd04987bcfe508313ee87a3.mp4,109,148,basketball-shooting,0.075463,0.065885,0.81481,0.83333,0.075463,0.11276,0.80556,0.875,Side,,,,,
basketball/21825___07167dfd01af49a88600b82819a7930d.mp4,38,69,basketball-shooting,0.18657,0.3263,0.53704,0.54688,0.24213,0.30026,0.64815,0.54688,Side,,,,,
basketball/21852___7c5aaaa3ccfc44409f7d304666dfa72b.mp4,142,172,basketball-shooting,0.46062,0.04088,0.23293,0.69969,0.44728,0.21241,0.26749,0.78281,Front,,,,,
basketball/22620___c17f20c701504359a0617485215e490a.mp4,47,77,basketball-shooting,0.47267,0.11818,0.36145,0.98765,0.41848,0.009958,0.42798,0.98765,Front,,,,,
basketball/23961___2e6a5c6333854bc2bbe58c90b8ebab82.mp4,80,102,basketball-shooting,0.27187,0.090858,0.28112,0.92181,0.24564,0.058773,0.29218,0.92181,Side,,,,,
basketball/2467___096ab65bb3d74d25b1933f0e38a820c2.mp4,28,43,basketball-shooting,0.26659,0.23191,0.38574,0.54403,0.22745,0.1533,0.51433,0.54403,Front,,,,,
basketball/2467___096ab65bb3d74d25b1933f0e38a820c2.mp4,168,186,basketball-shooting,0.27218,0.28537,0.40811,0.55031,0.30013,0.1533,0.36338,0.55031,Front,,,,,
basketball/2472___9e3ae044afd24005acd49e7ea67a219e.mp4,62,72,basketball-shooting,0.1121,0.11655,0.60103,0.55516,0.16904,0.0097893,0.5947,0.55516,Side,,,,,
basketball/2546___b3a887856de54a63a81382ec4154894f.mp4,12,38,basketball-shooting,0.39028,0.14401,0.58333,0.54687,0.3162,0.13359,0.62037,0.54687,Side,,,,,
basketball/25503___8bf46dedd69e476dbdede9edff94ad16.mp4,47,70,basketball-shooting,0.47267,0.069439,0.3012,0.92816,0.36498,0.080721,0.33745,0.89255,Back,,,,,
basketball/25901___670c5f4c568743009e23611403781454.mp4,26,53,basketball-shooting,0.23974,0.39072,0.15261,0.44627,0.25798,0.37336,0.14815,0.44627,Side,,,,,
basketball/2632___8fe64766da1e4722b99404db3637522a.mp4,127,137,basketball-shooting,0.35604,0.386,0.38015,0.51887,0.32249,0.26965,0.44165,0.51887,Front,,,,,
basketball/27852___bf327b6b75a6445d92b8737358ded7fd.mp4,28,64,basketball-shooting,0.58472,0.35234,0.42593,0.54688,0.60324,0.39401,0.39815,0.54688,Side,,,,,
basketball/28205___7ff6e2fa680c47d784f85ab9b87a2257.mp4,54,72,basketball-shooting,0.56102,0.21992,0.18072,0.38957,0.60778,0.22944,0.19342,0.38957,Side,,,,,
basketball/3074___7de219e769744268a0e8aff74e229707.mp4,43,58,basketball-shooting,0.3784,0.39858,0.29071,0.45912,0.36163,0.2665,0.38574,0.45912,Front,,,,,
basketball/3074___7de219e769744268a0e8aff74e229707.mp4,199,211,basketball-shooting,0.38399,0.34827,0.30189,0.45283,0.38399,0.2382,0.32984,0.45283,Front,,,,,
basketball/3603___b873351b29984b01a9caa5e20dbf5aec.mp4,206,218,basketball-shooting,0.37281,0.31367,0.38015,0.59434,0.27777,0.16273,0.53669,0.59434,Front,,,,,
basketball/3710___35ccd79ef38d464aa18472d20b3b5a34.mp4,113,125,basketball-shooting,0.24423,0.42059,0.59259,0.69182,0.20509,0.15015,0.66527,0.69182,Side,,,,,
basketball/3752___eeed66fe8619407280322a136e3bb613.mp4,81,94,basketball-shooting,0.40076,0.33569,0.34661,0.48428,0.3784,0.19732,0.39693,0.48428,Front,,,,,
basketball/3752___eeed66fe8619407280322a136e3bb613.mp4,378,390,basketball-shooting,0.38399,0.31053,0.51433,0.49371,0.33926,0.19418,0.5311,0.49371,Side,,,,,
basketball/381___476d92a4a8404f6795af2f733ae85edb.mp4,40,61,basketball-shooting,0.30694,0.29505,0.5,0.54687,0.3162,0.22734,0.53704,0.54687,Front,,,,,
basketball/3945___362ada5d098a49d6b9d1979fa7678480.mp4,43,55,basketball-shooting,0.36058,0.386,0.43606,0.40881,0.39412,0.27908,0.39693,0.40881,Side,,,,,
basketball/3945___362ada5d098a49d6b9d1979fa7678480.mp4,155,165,basketball-shooting,0.24877,0.27279,0.53669,0.7044,0.18727,0.13757,0.55905,0.7044,Side,,,,,
basketball/3945___362ada5d098a49d6b9d1979fa7678480.mp4,258,271,basketball-shooting,0.36617,0.40172,0.46401,0.42767,0.33822,0.26336,0.48637,0.42767,Side,,,,,
basketball/3950___907fd1a4ece941b6b9b8633d2ca981cc.mp4,1,20,basketball-shooting,0.11215,0.12839,0.64583,0.80208,0.13299,0.17005,0.59722,0.80208,Side,,,,,
basketball/4072___87a9ce485089479cbe9c1b119b259c0f.mp4,12,24,basketball-shooting,0.3784,0.34827,0.27393,0.33648,0.36163,0.28852,0.34102,0.33648,Front,,,,,
basketball/4454___203a1a6f4f3f4c808d9d5b92fd9a5d33.mp4,52,68,basketball-shooting,0.60921,0.083718,0.26908,0.74623,0.69008,0.088037,0.30864,0.74623,Side,,,,,
basketball/462___5de33d2ff66845689ce0b8426a0119c3.mp4,77,100,basketball-shooting,0.41243,0.20509,0.18474,0.58528,0.37321,0.27825,0.1893,0.58528,Back,,,,,
basketball/49___9e25e3a078404687837d2c7b7ed34e45.mp4,84,108,basketball-shooting,0.32006,0.090858,0.32129,0.99497,0.29502,0.0075617,0.3786,0.99497,Side,,,,,
basketball/51___8b4bb2cf2e8b4810a10c6568bb99e4e1.mp4,1,11,basketball-shooting,0.40825,0.36537,0.36299,0.98062,0.43672,0.017403,0.3452,0.98062,Side,,,,,
basketball/51___8b4bb2cf2e8b4810a10c6568bb99e4e1.mp4,195,206,basketball-shooting,0.27302,0.37169,0.45196,0.98695,0.28014,0.011077,0.46975,0.98695,Side,,,,,
basketball/5880___0a55ea07db62450d8cd402d717116363.mp4,23,64,basketball-shooting,0.17465,0.16484,0.54167,0.88021,0.18854,0.076302,0.56944,0.88021,Front,,,,,
basketball/5970___a201719522934810a8dfcea110884b40.mp4,92,120,basketball-shooting,0.075463,0.24818,0.66667,0.71875,0.1125,0.20651,0.62963,0.71875,Side,,,,,
basketball/6160___03bad4b70ab14891a48ae2075d48776c.mp4,5,27,basketball-shooting,0.26383,0.026601,0.37751,0.95839,0.31971,0.02951,0.42798,0.95839,Side,,,,,
basketball/6722___3c91c9f58f0e40e7b95d2420c82c837e.mp4,27,60,basketball-shooting,0.31203,0.34075,0.1004,0.36412,0.28679,0.3441,0.12346,0.42433,Back,,,,,
basketball/6871___308a0129e6f84f169933474a285ef202.mp4,97,123,basketball-shooting,0.54496,0.4407,0.15261,0.44266,0.54193,0.37336,0.16461,0.55601,Front,,,,,
basketball/7531___32f27ccbb67a4af98c0137edaf1a2125.mp4,72,109,basketball-shooting,0.079095,0.10514,0.249,0.74967,0.097489,0.23436,0.23457,0.67307,Side,,,,,
basketball/8459___68015ee71737409ab4b6ed1e46d6ba73.mp4,66,91,basketball-shooting,0.3625,0.28984,0.42593,0.47396,0.4088,0.20651,0.40741,0.5625,Front,,,,,
basketball/882___f87ddaffcfb04356a47add81a0182be3.mp4,148,170,basketball-shooting,0.45096,0.093322,0.31673,0.9996,0.46875,0.0047499,0.3274,0.9996,Side,,,,,
basketball/9073___b2c5cd2b3eda4b97a8c7401c9f51777f.mp4,50,75,basketball-shooting,0.13532,0.11942,0.30924,0.92181,0.17979,0.080721,0.39095,0.92181,Side,,,,,
basketball/9944___ce0ec5dd7ea744d986750968b2b3f267.mp4,149,174,basketball-shooting,0.1795,0.26935,0.18876,0.59259,0.22918,0.24899,0.1893,0.59991,Side,,,,,
bmx/10673___f6a811e9524a4511a2ca0aa6cdeb08af.mp4,146,198,bmx,0.029167,0.013802,0.88889,0.90104,0.010648,0.19089,0.89815,0.47917,Side,,,,,
bmx/11007___613d0e71584e4f3e813b0266ce35a47e.mp4,74,147,bmx,0.31203,0.34789,0.23293,0.29273,0.30737,0.3002,0.2428,0.3219,Side,124,0.2086,0.14656,0.28395,0.33653
bmx/11007___613d0e71584e4f3e813b0266ce35a47e.mp4,148,192,bmx,0.33211,0.27649,0.24096,0.32842,0.38967,0.14656,0.22222,0.33653,Side,169,0.30325,0.073405,0.29218,0.35848
bmx/11007___613d0e71584e4f3e813b0266ce35a47e.mp4,201,248,bmx,0.37628,0.29077,0.18072,0.26417,0.47609,0.14656,0.14815,0.21216,Back,223,0.36498,0.1612,0.1358,0.25606
bmx/1484___4aa46ff061dd4dc39b39bd01b03fc871.mp4,55,216,bmx,0.40841,0.21937,0.14056,0.21419,0.31971,0.30752,0.41152,0.5487,Front,,,,,
bmx/1564___f1f1cc6d50564f0f919a55e6fc8ee4cb.mp4,158,180,bmx,0.4044,0.026601,0.54618,0.79964,0.015185,0.036826,0.57613,0.89255,Side,,,,,
bmx/1581___13abff9f101c4ccc8bc90bafcc51f8fe.mp4,1,83,bmx,0.50078,0.15,0.33735,0.5,0.59543,0.15,0.39095,0.5,Mixed,,,,,
bmx/1581___13abff9f101c4ccc8bc90bafcc51f8fe.mp4,86,135,bmx,0.46865,0.15,0.29317,0.5,0.23329,0.2,0.37449,0.5,Side,110,0.42259,0.02,0.30453,0.5
bmx/17708___fe91d5733a80411fa1c883a91085fad7.mp4,1,150,bmx,0.0027893,0.34075,0.49799,0.44266,0.023415,0.40262,0.49383,0.41701,Mixed,,,,,
bmx/17708___fe91d5733a80411fa1c883a91085fad7.mp4,173,227,bmx,0.29195,0.21937,0.6988,0.62115,0.011069,0.50505,0.46914,0.48285,Side,,,,,
BMX/183___4fa2e7c4b2d0477abfde87856ef826fe.mp4,114,146,bmx,0.034589,0,0.67972,1,0.3,0,0.7,1,Side,,,,,
bmx/1997___b51a945ff8f54662a48ef3170e46112b.mp4,68,247,bmx,0.46464,0.36217,0.17269,0.25703,0.10572,0.3441,0.25926,0.37311,Mixed,169,0.43082,0.21972,0.34979,0.46822
